交易日期,股票代码,总市值,是否交易,最后一天涨跌幅,交易天数,下月涨幅
2009-03-31,sh600003,4695084000.0,0,0.0,10,0.0
2009-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2009-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2009-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2009-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2009-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2009-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2009-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2009-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2009-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-02-28,sh600003,4695084000.0,0,0.0,0,0.0
2010-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2010-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2010-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2010-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2010-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2010-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-02-28,sh600003,4695084000.0,0,0.0,0,0.0
2011-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2011-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2011-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2011-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2011-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2011-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-02-29,sh600003,4695084000.0,0,0.0,0,0.0
2012-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2012-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2012-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2012-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2012-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2012-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-02-28,sh600003,4695084000.0,0,0.0,0,0.0
2013-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2013-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2013-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2013-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2013-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2013-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-02-28,sh600003,4695084000.0,0,0.0,0,0.0
2014-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2014-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2014-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2014-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2014-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2014-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-02-28,sh600003,4695084000.0,0,0.0,0,0.0
2015-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2015-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2015-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2015-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2015-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2015-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-02-29,sh600003,4695084000.0,0,0.0,0,0.0
2016-03-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-04-30,sh600003,4695084000.0,0,0.0,0,0.0
2016-05-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-06-30,sh600003,4695084000.0,0,0.0,0,0.0
2016-07-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-08-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-09-30,sh600003,4695084000.0,0,0.0,0,0.0
2016-10-31,sh600003,4695084000.0,0,0.0,0,0.0
2016-11-30,sh600003,4695084000.0,0,0.0,0,0.0
2016-12-31,sh600003,4695084000.0,0,0.0,0,0.0
2017-01-31,sh600003,4695084000.0,0,0.0,0,0.0
2017-02-28,sh600003,4695084000.0,0,0.0,0,0.0
2017-03-31,sh600003,4695084000.0,0,0.0,0,
2003-04-30,sh600004,8860000000.0,1,0.043581,3,0.0417591255887
2003-05-31,sh600004,9230000000.0,1,-0.012834,15,-0.0585061015443
2003-06-30,sh600004,8690000000.0,1,-0.002296,20,0.0552324814376
2003-07-31,sh600004,9170000000.0,1,-0.006501,23,-0.0218103460482
2003-08-31,sh600004,8970000000.0,1,0.014706,21,-0.0468221487356
2003-09-30,sh600004,8550000000.0,1,0.015439,22,-0.0397682098575
2003-10-31,sh600004,8210000000.0,1,0.006127,18,0.0121793336245
2003-11-30,sh600004,8310000000.0,1,-0.003597,20,0.0722016421135
2003-12-31,sh600004,8910000000.0,1,-0.008899,23,0.0527480796945
2004-01-31,sh600004,9380000000.0,1,-0.037949,13,-0.00746410881067
2004-02-29,sh600004,9310000000.0,1,0.002153,20,0.0332947283906
2004-03-31,sh600004,9620000000.0,1,-0.003109,23,-0.0145506829868
2004-04-30,sh600004,9480000000.0,1,0.01174,22,-0.0443015964044
2004-05-31,sh600004,9060000000.0,1,0.0,16,-0.0860924312437
2004-06-30,sh600004,8280000000.0,1,0.001209,21,0.0877224193079
2004-07-31,sh600004,8900000000.0,1,-0.019824,22,-0.0123617728395
2004-08-31,sh600004,8790000000.0,1,0.020906,22,0.0477820244801
2004-09-30,sh600004,9210000000.0,1,0.003268,22,0.0227999381732
2004-10-31,sh600004,9420000000.0,1,-0.010504,16,-0.0212332642014
2004-11-30,sh600004,9220000000.0,1,-0.005394,22,-0.0607359328575
2004-12-31,sh600004,8660000000.0,1,0.0,23,-0.0277154698242
2005-01-31,sh600004,8420000000.0,1,0.002381,20,0.0451309464563
2005-02-28,sh600004,8800000000.0,1,-0.018952,13,-0.146590159343
2005-03-31,sh600004,7510000000.0,1,0.016238,23,-0.0426100471395
2005-04-30,sh600004,7190000000.0,1,0.025678,21,-0.0570250235929
2005-05-31,sh600004,6780000000.0,0,0.0,16,0.134218764897
2005-06-30,sh600004,7690000000.0,1,-0.032704,21,0.13969918161
2005-07-31,sh600004,8500000000.0,1,0.0,21,-0.0223546963458
2005-08-31,sh600004,8310000000.0,1,0.01218,23,-0.0758126359773
2005-09-30,sh600004,7680000000.0,1,0.006553,22,0.00130159966748
2005-10-31,sh600004,7690000000.0,0,0.0,10,0.0390124436742
2005-11-30,sh600004,7990000000.0,0,0.0,6,0.00680743705011
2005-12-31,sh600004,6760000000.0,1,0.0,9,-0.0251479045005
2006-01-31,sh600004,6590000000.0,1,0.015408,16,-0.0227599622554
2006-02-28,sh600004,6440000000.0,1,0.010989,17,-0.0372682838966
2006-03-31,sh600004,6200000000.0,1,-0.00161,23,-0.0354833557683
2006-04-30,sh600004,5980000000.0,1,-0.001669,20,0.0785968042389
2006-05-31,sh600004,6450000000.0,1,-0.027149,17,0.0651171888562
2006-06-30,sh600004,6870000000.0,1,-0.005789,22,-0.0557983080964
2006-07-31,sh600004,6390000000.0,1,-0.024427,21,0.0109572993388
2006-08-31,sh600004,6460000000.0,1,-0.009202,23,0.0417961611111
2006-09-30,sh600004,6730000000.0,1,0.008996,21,0.0178311656859
2006-10-31,sh600004,6850000000.0,1,-0.001458,17,0.059853933481
2006-11-30,sh600004,7260000000.0,1,0.004149,22,0.0385667212523
2006-12-31,sh600004,7540000000.0,1,0.02585,19,0.27984069585
2007-01-31,sh600004,9650000000.0,1,-0.007202,20,0.179273500884
2007-02-28,sh600004,11380000000.0,1,0.001761,15,0.0369095790978
2007-03-31,sh600004,11800000000.0,1,-0.019934,21,0.252543409969
2007-04-30,sh600004,14780000000.0,1,0.037921,21,0.130581620605
2007-05-31,sh600004,16710000000.0,1,0.100066,18,0.113106719094
2007-06-30,sh600004,18600000000.0,0,0.0,20,0.0833344052905
2007-07-31,sh600004,20150000000.0,1,0.058298,22,0.00229137155638
2007-08-31,sh600004,20050000000.0,1,0.021396,23,-0.0518714004323
2007-09-30,sh600004,19010000000.0,1,0.0,20,-0.0273532948817
2007-10-31,sh600004,18490000000.0,1,0.013706,18,0.00108149790348
2007-11-30,sh600004,18510000000.0,1,0.002166,21,0.1334424499
2007-12-31,sh600004,24127000000.0,1,0.013037,20,-0.117731372484
2008-01-31,sh600004,21286500000.0,1,-0.020116,22,-0.0183684378815
2008-02-29,sh600004,20895500000.0,1,0.02251,16,-0.230049341113
2008-03-31,sh600004,16088500000.0,1,-0.065464,21,0.154396436693
2008-04-30,sh600004,18572500000.0,1,0.003729,21,-0.157894959999
2008-05-31,sh600004,15640000000.0,1,0.006662,20,-0.244854355405
2008-06-30,sh600004,11810500000.0,1,0.00293,19,0.0516066256804
2008-07-31,sh600004,12420000000.0,1,-0.030521,23,0.0976227529141
2008-08-31,sh600004,13409000000.0,1,0.041071,21,0.0660386421583
2008-09-30,sh600004,14294500000.0,1,0.00811,19,-0.423169979736
2008-10-31,sh600004,8245500000.0,1,-0.038874,20,-0.0418401297796
2008-11-30,sh600004,7900500000.0,1,-0.058904,20,0.0261997322116
2008-12-31,sh600004,8107500000.0,1,-0.005642,23,0.116311247197
2009-01-31,sh600004,9050500000.0,1,-0.002535,15,0.0330359863714
2009-02-28,sh600004,9349500000.0,1,-0.004896,20,0.109472434764
2009-03-31,sh600004,10373000000.0,1,0.002222,22,-0.0221743974902
2009-04-30,sh600004,10143000000.0,1,-0.00339,21,0.0238078249918
2009-05-31,sh600004,10384500000.0,1,-0.005507,18,0.0598013359027
2009-06-30,sh600004,11005500000.0,1,-0.021472,21,0.0762817513991
2009-07-31,sh600004,11845000000.0,1,0.028971,23,-0.154628871222
2009-08-31,sh600004,9855500000.0,1,-0.06441,21,0.0116658440204
2009-09-30,sh600004,9970500000.0,1,0.015222,22,0.0576707471967
2009-10-31,sh600004,10545500000.0,1,0.003282,16,0.0785165889466
2009-11-30,sh600004,11373500000.0,1,0.034519,21,0.0262889841095
2009-12-31,sh600004,11672500000.0,1,-0.000984,23,0.0551727644889
2010-01-31,sh600004,12316500000.0,1,0.0,20,0.099906271635
2010-02-28,sh600004,13547000000.0,1,0.01815,15,-0.0339592631308
2010-03-31,sh600004,13087000000.0,1,-0.01301,23,-0.0975403188956
2010-04-30,sh600004,11810500000.0,1,-0.01534,21,-0.106133570308
2010-05-31,sh600004,10557000000.0,1,-0.0347,20,-0.0381259881406
2010-06-30,sh600004,10154500000.0,1,-0.014509,18,0.151756642695
2010-07-31,sh600004,11695500000.0,1,-0.005865,22,-0.00483388087042
2010-08-31,sh600004,11350500000.0,1,-0.002022,22,-0.0324209462401
2010-09-30,sh600004,10982500000.0,1,0.015957,19,0.0785332008406
2010-10-31,sh600004,11845000000.0,1,0.000972,16,-0.132038802521
2010-11-30,sh600004,10281000000.0,1,-0.024017,22,-0.0134233139033
2010-12-31,sh600004,10143000000.0,1,0.047506,23,-0.0272132074584
2011-01-31,sh600004,9867000000.0,1,0.007042,20,0.00815952108184
2011-02-28,sh600004,9947500000.0,1,0.010514,15,-0.00578140125892
2011-03-31,sh600004,9890000000.0,1,-0.019384,23,-0.00116121954618
2011-04-30,sh600004,9878500000.0,1,0.009401,19,-0.0570451628307
2011-05-31,sh600004,9315000000.0,1,0.0125,21,-0.0259256983656
2011-06-30,sh600004,9073500000.0,1,0.010243,20,-0.01267544888
2011-07-31,sh600004,8958500000.0,1,-0.005109,21,-0.0451965445392
2011-08-31,sh600004,8211000000.0,1,0.004219,23,-0.00139977673271
2011-09-30,sh600004,8199500000.0,1,-0.001401,21,0.022440362769
2011-10-31,sh600004,8383500000.0,1,-0.002736,16,-0.0548694340717
2011-11-30,sh600004,7923500000.0,1,-0.030942,22,-0.101598230483
2011-12-31,sh600004,7118500000.0,1,0.011438,22,0.0436209962762
2012-01-31,sh600004,7429000000.0,1,-0.00768,15,0.0479879968798
2012-02-29,sh600004,7785500000.0,1,-0.005874,21,-0.00443115947705
2012-03-31,sh600004,7751000000.0,1,0.010495,22,0.0474787164411
2012-04-30,sh600004,8119000000.0,1,-0.002825,17,0.00424887757139
2012-05-31,sh600004,8153500000.0,1,-0.004213,22,-0.0394928459232
2012-06-30,sh600004,7831500000.0,1,0.007396,19,-0.0285465388718
2012-07-31,sh600004,7210500000.0,1,0.0,22,0.0318971264147
2012-08-31,sh600004,7440500000.0,1,0.017296,23,0.0432766132859
2012-09-30,sh600004,7762500000.0,1,0.035276,20,-0.0237054238415
2012-10-31,sh600004,7578500000.0,1,0.004573,18,-0.0227617778051
2012-11-30,sh600004,7406000000.0,1,0.009404,22,0.100932913677
2012-12-31,sh600004,8153500000.0,1,0.007102,21,0.0691130047292
2013-01-31,sh600004,8717000000.0,1,-0.00915,20,-0.0171523054554
2013-02-28,sh600004,8567500000.0,1,0.021948,15,-0.0724824201614
2013-03-31,sh600004,7946500000.0,1,0.002903,21,-0.00723767406514
2013-04-30,sh600004,7889000000.0,1,-0.008671,18,0.0276964939797
2013-05-31,sh600004,8107500000.0,1,0.004274,22,-0.107799825718
2013-06-30,sh600004,7233500000.0,1,0.00319,17,0.0109559849711
2013-07-31,sh600004,6934500000.0,1,0.008361,23,0.122720359727
2013-08-31,sh600004,7785500000.0,1,0.044753,22,-7.90618594704e-07
2013-09-30,sh600004,7785500000.0,1,0.004451,19,0.0295427875354
2013-10-31,sh600004,8015500000.0,1,0.031065,18,0.0229539232802
2013-11-30,sh600004,8199500000.0,1,0.0,21,-0.0252452917019
2013-12-31,sh600004,7992500000.0,1,-0.005722,22,-0.0330925379622
2014-01-31,sh600004,7728000000.0,1,-0.004444,21,0.05208429334
2014-02-28,sh600004,8130500000.0,1,0.015805,16,-0.00848562403785
2014-03-31,sh600004,8061500000.0,1,0.0,21,-0.0156930120908
2014-04-30,sh600004,7935000000.0,1,0.008772,21,0.0115944468146
2014-05-31,sh600004,8027000000.0,1,0.005764,20,0.00859696416124
2014-06-30,sh600004,8096000000.0,1,0.00428,20,0.0539746689902
2014-07-31,sh600004,8533000000.0,1,0.008152,23,0.055244618971
2014-08-31,sh600004,8556000000.0,1,0.006766,21,0.122311973554
2014-09-30,sh600004,9602500000.0,1,0.018293,21,0.0982029350519
2014-10-31,sh600004,10545500000.0,1,0.028027,18,0.0992368323931
2014-11-30,sh600004,11592000000.0,1,0.042399,20,0.0843256352142
2014-12-31,sh600004,12569500000.0,1,0.013915,23,0.0173820504741
2015-01-31,sh600004,12788000000.0,1,-0.01331,20,0.0269786001077
2015-02-28,sh600004,13133000000.0,1,0.019643,15,0.122591731422
2015-03-31,sh600004,14743000000.0,1,-0.024353,22,0.163807382212
2015-04-30,sh600004,17158000000.0,1,0.006069,21,0.162197724163
2015-05-31,sh600004,19941000000.0,1,0.005217,20,-0.0110343712055
2015-06-30,sh600004,19435000000.0,1,0.068268,21,-0.184024625683
2015-07-31,sh600004,15858000000.0,1,0.005835,23,-0.0768691052786
2015-08-31,sh600004,14639000000.0,1,-0.037793,21,-0.0581299080347
2015-09-30,sh600004,13788000000.0,1,0.007563,20,0.122602539657
2015-10-31,sh600004,15479000000.0,1,0.008996,17,-0.0148577417024
2015-11-30,sh600004,15249000000.0,1,0.003785,21,0.0731534956645
2015-12-31,sh600004,16365000000.0,1,0.004944,23,-0.141952681245
2016-01-31,sh600004,14041000000.0,1,0.034746,20,-0.0761674491391
2016-02-29,sh600004,12972000000.0,1,-0.049705,16,0.0992921541554
2016-03-31,sh600004,14260000000.0,1,-0.009585,23,-0.0306463737098
2016-04-30,sh600004,13823000000.0,1,-0.00579,20,0.018303026055
2016-05-31,sh600004,14076000000.0,1,0.028571,21,0.00163424620674
2016-06-30,sh600004,14099000000.0,1,0.000816,20,0.107668426022
2016-07-31,sh600004,15617000000.0,1,-0.015228,21,0.0408729703249
2016-08-31,sh600004,15870000000.0,1,-0.018492,23,0.00144884232361
2016-09-30,sh600004,15893000000.0,1,0.002903,20,0.0593333785038
2016-10-31,sh600004,16836382147.9,1,0.009655,16,0.00478272313435
2016-11-30,sh600004,16916883975.1,1,-0.020639,22,-0.0421498353907
2016-12-31,sh600004,16203867791.3,1,0.00071,22,0.024837941026
2017-01-31,sh600004,16606930903.5,1,0.000693,18,0.0408584501847
2017-02-28,sh600004,17285468939.0,1,0.006024,18,0.0918185610243
2017-03-31,sh600004,18872557903.5,1,0.025625,18,
1999-08-31,sh600005,11560354400.0,1,0.037523,21,-0.0018075872628
1999-09-30,sh600005,11539449600.0,1,-0.007194,22,-0.0670290292377
1999-10-31,sh600005,10765972000.0,1,-0.005792,16,-0.0349506685282
1999-11-30,sh600005,10389685600.0,1,0.002016,22,-0.0885329183042
1999-12-31,sh600005,9469874400.0,1,0.0,21,0.0419401901558
2000-01-31,sh600005,9867065600.0,1,0.004255,19,0.0338978842715
2000-02-29,sh600005,10201542400.0,1,0.018789,12,0.0348339390087
2000-03-31,sh600005,10556924000.0,1,-0.013672,23,0.0633657485005
2000-04-30,sh600005,11225877600.0,1,0.0,20,0.113592699134
2000-05-31,sh600005,12501070400.0,1,0.038194,18,0.033444252725
2000-06-30,sh600005,12919166400.0,0,0.0,21,0.106793836108
2000-07-31,sh600005,14298883200.0,1,0.005882,21,0.0794139057896
2000-08-31,sh600005,14926027200.0,1,-0.037736,23,-0.13165103927
2000-09-30,sh600005,12960976000.0,1,0.00813,21,-1.42569153327e-06
2000-10-31,sh600005,12960976000.0,1,0.0,17,0.0387090599485
2000-11-30,sh600005,13462691200.0,1,0.014173,22,-0.0186338863014
2000-12-31,sh600005,13211833600.0,1,0.019355,20,0.0886065219919
2001-01-31,sh600005,14382502400.0,1,0.00438,14,-0.0116267584998
2001-02-28,sh600005,14215264000.0,1,-0.008746,18,0.0323521775703
2001-03-31,sh600005,14675169600.0,1,0.0,22,-0.0270654682245
2001-04-30,sh600005,14277978400.0,1,0.002937,21,0.0336755424683
2001-05-31,sh600005,14758788800.0,1,0.002841,17,-0.0251319643971
2001-06-30,sh600005,13818072800.0,1,-0.004518,21,-0.0196675188262
2001-07-31,sh600005,13546310400.0,1,-0.003077,21,-0.101851788892
2001-08-31,sh600005,12166593600.0,1,0.003448,23,0.00343453956607
2001-09-30,sh600005,12208403200.0,1,0.019197,20,-0.0547936735222
2001-10-31,sh600005,11539449600.0,1,-0.007194,18,0.0307962297719
2001-11-30,sh600005,11894831200.0,1,0.008865,22,-0.0105458207232
2001-12-31,sh600005,11769402400.0,1,-0.001773,21,-0.0372991619952
2002-01-31,sh600005,11330401600.0,1,0.048356,20,0.0571965500404
2002-02-28,sh600005,11978450400.0,1,0.001748,10,-0.0226880974433
2002-03-31,sh600005,11706688000.0,1,-0.032815,21,0.0482145202623
2002-04-30,sh600005,12271117600.0,1,0.012069,21,-0.0766594230522
2002-05-31,sh600005,11330401600.0,1,-0.023423,18,0.177280516853
2002-06-30,sh600005,12647404000.0,1,0.0,20,-0.0661145402024
2002-07-31,sh600005,11811212000.0,1,-0.012238,23,-0.015930577722
2002-08-31,sh600005,11623068800.0,1,0.001802,22,-0.00179868526653
2002-09-30,sh600005,11602164000.0,1,-0.001799,20,-0.0540547232286
2002-10-31,sh600005,10975020000.0,1,-0.007561,18,-0.00761847759169
2002-11-30,sh600005,10891400800.0,1,-0.001916,20,-0.0326293018116
2002-12-31,sh600005,10536019200.0,1,-0.005917,22,0.0833306936979
2003-01-31,sh600005,11414020800.0,1,0.011111,20,0.00183397931658
2003-02-28,sh600005,11434925600.0,1,0.0,15,-0.0219391125897
2003-03-31,sh600005,11184068000.0,1,0.01711,21,0.108410767725
2003-04-30,sh600005,12396546400.0,1,0.02418,22,-0.00337262957774
2003-05-31,sh600005,12354736800.0,1,-0.0199,14,-0.0622411220488
2003-06-30,sh600005,11489278080.0,1,-0.025532,21,0.00436668016036
2003-07-31,sh600005,11539449600.0,1,-0.004329,23,-0.086957549871
2003-08-31,sh600005,10536019200.0,1,0.012048,21,-0.0285700238874
2003-09-30,sh600005,10234990080.0,1,0.007407,22,0.0416657327387
2003-10-31,sh600005,10661448000.0,1,0.0,18,0.329414473836
2003-11-30,sh600005,14173454400.0,1,0.0,20,0.219469781587
2003-12-31,sh600005,17284088640.0,1,-0.014306,22,-0.0595060790084
2004-01-31,sh600005,16255572480.0,1,-0.079545,13,0.260803027228
2004-02-29,sh600005,20495065920.0,1,-0.009697,20,0.00734341211269
2004-03-31,sh600005,20645580480.0,1,0.063307,23,-0.213905081437
2004-04-30,sh600005,15703685760.0,1,0.008052,21,0.0926508833066
2004-05-31,sh600005,17158659840.0,1,-0.004367,16,-0.0467835225203
2004-06-30,sh600005,16355915520.0,1,-0.001531,18,0.114048958258
2004-07-31,sh600005,27824900000.0,1,0.008523,22,0.0323922054396
2004-08-31,sh600005,28726270000.0,1,0.011034,22,0.0941330827616
2004-09-30,sh600005,31430380000.0,1,-0.01836,21,-0.154612238258
2004-10-31,sh600005,26570820000.0,1,-0.04507,16,0.0501471837436
2004-11-30,sh600005,27903280000.0,1,0.00565,22,0.137641604509
2004-12-31,sh600005,31743900000.0,1,0.004963,23,0.0370381814295
2005-01-31,sh600005,32919600000.0,1,0.019417,20,0.0666664909032
2005-02-28,sh600005,35114240000.0,1,-0.017544,13,-0.0848224304846
2005-03-31,sh600005,32135800000.0,1,-0.007264,23,-0.136584791805
2005-04-30,sh600005,27746520000.0,0,0.0,20,0.0232329085755
2005-05-31,sh600005,26414060000.0,1,0.002976,17,0.00890059345705
2005-06-30,sh600005,26649200000.0,1,-0.047619,22,0.0588222485995
2005-07-31,sh600005,28216800000.0,1,-0.005525,21,0.0138909574421
2005-08-31,sh600005,28608700000.0,1,0.013889,23,-0.0547943741534
2005-09-30,sh600005,27041100000.0,0,0.0,17,-8.40535852142e-07
2005-10-31,sh600005,27041100000.0,0,0.0,9,0.0398536536309
2005-11-30,sh600005,22495060000.0,1,0.021352,8,-0.0557490347345
2005-12-31,sh600005,21240980000.0,1,-0.003676,22,0.0368997883974
2006-01-31,sh600005,22024780000.0,1,0.003571,16,0.0284690570248
2006-02-28,sh600005,22651820000.0,1,0.003472,17,-0.0311425485716
2006-03-31,sh600005,21946400000.0,1,0.0,23,-0.0571429394924
2006-04-30,sh600005,20692320000.0,1,0.003802,20,0.185604818546
2006-05-31,sh600005,24532940000.0,1,0.0,17,0.00742260622165
2006-06-30,sh600005,22259920000.0,1,0.003534,22,-0.0985928013569
2006-07-31,sh600005,20065280000.0,1,-0.026616,20,-0.0312500285449
2006-08-31,sh600005,19438240000.0,1,0.0,23,0.0241927206032
2006-09-30,sh600005,19908520000.0,1,0.007937,21,0.224409940412
2006-10-31,sh600005,24376180000.0,1,-0.003205,17,0.466237449883
2006-11-30,sh600005,35741280000.0,1,0.065421,22,0.394740832775
2006-12-31,sh600005,49849680000.0,1,0.032468,21,0.31603823627
2007-01-31,sh600005,65604060000.0,1,-0.1,19,0.0203120455448
2007-02-28,sh600005,66936520000.0,1,0.013049,15,0.0632315600144
2007-03-31,sh600005,71169040000.0,1,0.021372,21,0.208152485478
2007-04-30,sh600005,85982860000.0,1,-0.01966,21,0.0601616815032
2007-05-31,sh600005,91155940000.0,1,-0.014407,17,-0.109023302307
2007-06-30,sh600005,78850280000.0,1,-0.009843,21,0.256460367927
2007-07-31,sh600005,99072320000.0,1,0.006369,22,0.337023278594
2007-08-31,sh600005,1.324622e+11,1,0.04644,22,0.0455612571675
2007-09-30,sh600005,1.3849746e+11,1,0.005692,20,-0.0260323636539
2007-10-31,sh600005,1.3489198e+11,1,0.00233,18,-0.16560133877
2007-11-30,sh600005,1.1255368e+11,1,-0.042667,22,0.371864525252
2007-12-31,sh600005,1.544086e+11,1,0.010256,19,-0.0538088846186
2008-01-31,sh600005,1.4610032e+11,1,0.02193,22,0.0901294146331
2008-02-29,sh600005,1.5926816e+11,1,-0.004897,16,-0.301673033446
2008-03-31,sh600005,1.1122122e+11,1,-0.073155,21,0.193798962701
2008-04-30,sh600005,1.3277572e+11,1,0.071474,21,-0.11038939216
2008-05-31,sh600005,1.1811866e+11,1,0.025868,19,-0.328205315622
2008-06-30,sh600005,76498880000.0,1,-0.013145,20,-0.039958682763
2008-07-31,sh600005,73442060000.0,1,-0.038974,23,-0.22625345955
2008-08-31,sh600005,56825500000.0,1,0.032764,21,0.0386217447335
2008-09-30,sh600005,59020140000.0,1,0.017568,19,-0.434262689841
2008-10-31,sh600005,33389880000.0,1,-0.040541,20,0.40845145422
2008-11-30,sh600005,47028000000.0,1,0.005025,20,-0.203335163558
2008-12-31,sh600005,37465640000.0,1,-0.022495,23,0.297069074712
2009-01-31,sh600005,48595600000.0,1,0.004862,15,-0.0758056171117
2009-02-28,sh600005,44911740000.0,1,-0.045,20,0.282723714237
2009-03-31,sh600005,57609300000.0,1,-0.031621,22,-0.0666685320238
2009-04-30,sh600005,53769725000.0,1,-0.007236,20,0.0320696246369
2009-05-31,sh600005,55494118520.0,1,0.014327,17,0.143187321961
2009-06-30,sh600005,61764640380.0,1,-0.02716,22,0.463197307268
2009-07-31,sh600005,90373896400.0,1,0.050091,23,-0.369470928544
2009-08-31,sh600005,56983367460.0,1,-0.093516,20,-0.0467660270852
2009-09-30,sh600005,54318395670.0,1,0.002894,21,0.0476187760314
2009-10-31,sh600005,56904985940.0,1,0.00554,16,0.118459724885
2009-11-30,sh600005,63645796940.0,1,0.034395,21,0.0197017152162
2009-12-31,sh600005,64899901320.0,1,0.014706,23,-0.182367310356
2010-01-31,sh600005,53064291290.0,1,-0.004412,20,0.00590786611022
2010-02-28,sh600005,53377817390.0,1,-0.013043,15,-0.0176219971251
2010-03-31,sh600005,52437239110.0,1,-0.011817,23,-0.159941365569
2010-04-30,sh600005,44050416110.0,1,0.021818,21,-0.138788451597
2010-05-31,sh600005,37936657290.0,1,-0.033932,19,-0.0944507876945
2010-06-30,sh600005,33625673510.0,1,-0.006944,19,0.149183877693
2010-07-31,sh600005,38642091000.0,1,0.002033,22,-0.0466534566597
